id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2462215927,18,1,1,2,8,121le8unjfzug3iu9pgkqa1c7,1,66.8,79.5,2022-09-18T18:47:19.373Z,2022-09-19T02:11:27Z,3792006461,212,10.2,3792006457,140,68.9,3792796627,178,,3792006463,213,1.4,3792006459,141,94.1,3792006455,56,Left,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462215939,19,1,1,2,10,121le8unjfzug3iu9pgkqa1c7,1,68.3,92.5,2022-09-18T18:47:21.288Z,2022-09-19T02:11:26Z,3792796927,178,,3792006567,213,4.0,3792006555,140,61.9,3792006551,56,Left,3792006561,141,80.7,3792006565,212,10.5,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462215973,20,1,1,2,13,121le8unjfzug3iu9pgkqa1c7,1,62.4,78.2,2022-09-18T18:47:24.001Z,2022-09-19T02:11:25Z,3792797047,178,,3792006749,56,Left,3792006757,213,1.0,3792006753,141,89.0,3792006755,212,8.8,3792006751,140,67.0,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462215997,21,1,1,2,14,121le8unjfzug3iu9pgkqa1c7,1,66.3,89,2022-09-18T18:47:25.504Z,2022-09-19T02:11:24Z,3792006919,140,61.9,3792006921,141,81.3,3792006925,213,4.0,3792006923,212,7.0,3792797285,178,,3792006917,56,Left,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216007,22,1,1,2,18,121le8unjfzug3iu9pgkqa1c7,1,59.6,76,2022-09-18T18:47:29.406Z,2022-09-19T02:11:23Z,3792006977,56,Center,3792006985,213,5.2,3792797493,178,,3792006981,141,58.1,3792006979,140,65.6,3792006983,212,13.7,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216063,23,1,1,2,19,121le8unjfzug3iu9pgkqa1c7,1,61.1,60.8,2022-09-18T18:47:30.360Z,2022-09-19T02:11:23Z,3792007371,212,10.6,3792007365,56,Center,3792007369,141,68.6,3792797597,178,,3792007373,213,2.6,3792007367,140,52.4,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216121,24,1,1,2,25,121le8unjfzug3iu9pgkqa1c7,1,49.9,53.4,2022-09-18T18:47:35.764Z,2022-09-19T02:11:22Z,3792007701,213,5.1,3792007689,140,60.3,3792007687,56,Right,3792007693,141,9.2,3792007697,212,32.0,3792797739,178,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216157,25,1,1,2,30,121le8unjfzug3iu9pgkqa1c7,1,60.5,4.3,2022-09-18T18:47:41.208Z,2022-09-19T02:11:20Z,3792007917,212,27.5,3792007913,140,36.8,3792007919,213,2.7,3792007915,141,21.4,3792797823,178,,3792007911,56,Back,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216183,26,1,1,2,34,121le8unjfzug3iu9pgkqa1c7,1,31.1,29.1,2022-09-18T18:47:45.626Z,2022-09-19T02:11:19Z,3792008087,140,37.3,3792008093,213,1.3,3792797969,178,,3792008085,56,Back,3792008089,141,69.9,3792008091,212,28.5,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216189,27,1,1,2,38,121le8unjfzug3iu9pgkqa1c7,1,36.3,67.8,2022-09-18T18:47:48.745Z,2022-09-19T02:11:19Z,3792008135,213,0.5,3792798061,178,,3792008127,56,Back,3792008131,141,76.3,3792008129,140,46.2,3792008133,212,11.9,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216213,28,1,1,2,39,121le8unjfzug3iu9pgkqa1c7,1,46.6,78,2022-09-18T18:47:49.678Z,2022-09-19T02:11:18Z,3792008261,56,Back,3792008265,141,72.6,3792008271,213,3.4,3792008263,140,32.6,3792008267,212,15.2,3792798229,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216249,29,1,1,2,41,121le8unjfzug3iu9pgkqa1c7,1,36.6,70.4,2022-09-18T18:47:51.781Z,2022-09-19T02:11:18Z,3792008433,212,26.7,3792008431,141,31.1,3792008427,56,Back,3792798419,178,,3792008429,140,35.7,3792008435,213,4.7,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216263,30,1,1,2,44,121le8unjfzug3iu9pgkqa1c7,1,37.7,33.9,2022-09-18T18:47:55.089Z,2022-09-19T02:11:17Z,3792008515,213,0.2,3792008511,141,35.9,3792008509,140,43.6,3792008507,56,Back,3792798531,178,,3792008513,212,6.3,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216285,31,1,1,2,46,121le8unjfzug3iu9pgkqa1c7,1,43.4,33.6,2022-09-18T18:47:57.048Z,2022-09-19T02:11:16Z,3792008643,140,44.0,3792008647,212,20.5,3792008641,56,Back,3792798653,178,,3792008649,213,4.7,3792008645,141,3.5,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216301,32,1,1,2,50,121le8unjfzug3iu9pgkqa1c7,1,45.7,3.2,2022-09-18T18:48:00.712Z,2022-09-19T02:11:15Z,3792008763,212,9.9,3792008759,140,42.5,3792798765,178,,3792008765,213,1.9,3792008757,56,Back,3792008761,141,16.9,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216309,33,1,1,2,51,121le8unjfzug3iu9pgkqa1c7,0,44.3,18.4,2022-09-18T18:48:02.125Z,2022-09-19T02:11:14Z,3792008799,140,44.8,3792008915,236,,3792008921,286,,3792008803,212,2.9,3792798907,178,,3792008805,213,4.9,3792008801,141,14.2,3792008917,233,37,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,3792008797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216353,38,49,1,2,51,2b3mar72yy8d6uvat1ka6tn3r,1,51.5,93.3,2022-09-18T18:48:02.294Z,2022-09-19T02:11:14Z,,,,,,,,,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216321,37,74,1,2,51,2b3mar72yy8d6uvat1ka6tn3r,1,53.6,82.3,2022-09-18T18:48:02.344Z,2022-09-19T02:11:14Z,3792008935,233,33,3792008869,56,Left,3792800427,178,,3792008871,285,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216363,39,61,1,2,53,2b3mar72yy8d6uvat1ka6tn3r,0,54.6,98.5,2022-09-18T18:48:04.465Z,2022-09-19T02:11:13Z,3792799723,178,,3792009101,56,Left,,,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216399,34,5,1,2,54,121le8unjfzug3iu9pgkqa1c7,1,38,-1.4,2022-09-18T18:48:05.291Z,2022-09-18T23:40:47Z,3792009255,56,Back,3792009257,347,,3792009305,233,40,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216373,40,5,1,2,54,2b3mar72yy8d6uvat1ka6tn3r,0,62,101.4,2022-09-18T18:48:05.291Z,2022-09-18T23:40:47Z,3792009139,56,Left,3792009313,233,34,3792009141,347,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216431,35,1,1,2,57,121le8unjfzug3iu9pgkqa1c7,1,39.5,0,2022-09-18T18:48:08.236Z,2022-09-19T02:11:13Z,3792009441,213,2.7,3792009431,56,Back,3792009439,212,12.8,3792009437,141,6.8,3792009433,140,28.3,3792009429,107,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216439,36,1,1,3,0,121le8unjfzug3iu9pgkqa1c7,1,29.2,8.9,2022-09-18T18:48:10.833Z,2022-09-19T02:11:13Z,3792009503,141,8.9,3792009507,213,0,3792802303,178,,3792009499,56,Back,3792009501,140,34.5,3792009505,212,5.6,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216475,37,1,1,3,4,121le8unjfzug3iu9pgkqa1c7,1,37.6,16.8,2022-09-18T18:48:14.963Z,2022-09-19T02:11:10Z,3792802483,178,,3792009681,140,39.9,3792009685,212,10.8,3792009687,213,1.3,3792009683,141,32.3,3792009679,56,Back,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216501,38,1,1,3,5,121le8unjfzug3iu9pgkqa1c7,1,42.2,31.4,2022-09-18T18:48:16.017Z,2022-09-19T02:11:10Z,3792009795,213,4.8,3792009789,140,43.7,3792802605,178,,3792009791,141,12.7,3792009787,56,Back,3792009793,212,12.8,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216505,39,1,1,3,7,121le8unjfzug3iu9pgkqa1c7,1,45.9,9.8,2022-09-18T18:48:17.807Z,2022-09-19T02:11:10Z,3792009827,212,7.9,3792009823,140,43.0,3792802689,178,,3792009825,141,20.5,3792009829,213,2.0,3792009821,56,Back,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216523,40,1,1,3,8,121le8unjfzug3iu9pgkqa1c7,1,46.4,21.2,2022-09-18T18:48:18.692Z,2022-09-19T02:11:09Z,3792009921,140,36.7,3792009919,56,Back,3792802897,178,,3792009925,212,11.2,3792009927,213,3.6,3792009923,141,14.3,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216589,41,1,1,3,9,121le8unjfzug3iu9pgkqa1c7,1,38.5,14.5,2022-09-18T18:48:20.274Z,2022-09-19T02:11:09Z,3792010261,212,17.3,3792010257,140,33.7,3792010259,141,38.9,3792010255,56,Back,3792010263,213,1.9,3792803035,178,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216609,42,1,1,3,15,121le8unjfzug3iu9pgkqa1c7,1,38.4,49.1,2022-09-18T18:48:26.606Z,2022-09-19T02:11:07Z,3792010377,213,0.2,3792010373,141,54.3,3792803169,178,,3792010369,56,Center,3792010371,140,57.1,3792010375,212,20.0,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216615,43,61,1,3,16,121le8unjfzug3iu9pgkqa1c7,0,54.8,52.4,2022-09-18T18:48:27.444Z,2022-09-19T02:11:07Z,3792803379,178,,3792010409,56,Center,,,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216619,41,49,1,3,18,2b3mar72yy8d6uvat1ka6tn3r,1,37.5,34.7,2022-09-18T18:48:28.729Z,2022-09-19T02:11:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216623,42,1,1,3,18,2b3mar72yy8d6uvat1ka6tn3r,1,37.6,35.7,2022-09-18T18:48:28.846Z,2022-09-19T02:11:06Z,3792010481,212,16.3,3792010477,140,33.4,3792010483,213,1.8,3792803603,178,,3792010479,141,58.8,3792010475,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216645,43,1,1,3,20,2b3mar72yy8d6uvat1ka6tn3r,1,34,57.2,2022-09-18T18:48:31.080Z,2022-09-19T02:11:05Z,3792010653,213,0.8,3792010645,56,Back,3792010649,141,68.2,3792010647,140,41.2,3792803693,178,,3792010651,212,10.6,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216649,44,4,1,3,21,2b3mar72yy8d6uvat1ka6tn3r,1,42.7,71,2022-09-18T18:48:32.486Z,2022-09-19T02:11:05Z,3792010759,295,,3792010663,56,Back,3792010801,233,44,3792010665,152,,3792010669,286,,3792010661,13,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216671,44,4,1,3,21,121le8unjfzug3iu9pgkqa1c7,0,57.3,29,2022-09-18T18:48:32.487Z,2022-09-19T02:11:04Z,3792010787,295,,3792010793,285,,3792803923,178,,3792010823,233,44,3792010785,13,,3792010789,56,Center,3792010791,152,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216761,45,1,1,3,34,2b3mar72yy8d6uvat1ka6tn3r,1,40.8,70.9,2022-09-18T18:48:44.985Z,2022-09-19T02:11:04Z,3792011389,141,66.6,3792011385,56,Back,3792011391,212,3.0,3792804069,178,,3792011393,213,5.0,3792011423,189,,3792011387,140,41.5,3792011383,152,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,3792011379,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216795,46,1,1,3,35,2b3mar72yy8d6uvat1ka6tn3r,1,46.3,72.2,2022-09-18T18:48:46.251Z,2022-09-19T02:11:04Z,3792011557,141,92.3,3792011553,56,Left,3792804299,178,,3792011561,213,1.0,3792011559,212,16.7,3792011555,140,55.5,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216805,47,1,1,3,37,2b3mar72yy8d6uvat1ka6tn3r,1,54.7,94.6,2022-09-18T18:48:48.138Z,2022-09-19T02:11:03Z,3792011613,212,14.6,3792011605,56,Back,3792011609,140,47.1,3792011611,141,76.7,3792804409,178,,3792011615,213,4.1,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216831,48,1,1,3,39,2b3mar72yy8d6uvat1ka6tn3r,1,48.3,77.2,2022-09-18T18:48:50.311Z,2022-09-19T02:11:03Z,3792804583,178,,3792011779,56,Back,3792011787,213,4.1,3792011783,141,64.6,3792011785,212,10.3,3792011781,140,42.8,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216843,49,1,1,3,42,2b3mar72yy8d6uvat1ka6tn3r,1,48,58.1,2022-09-18T18:48:53.402Z,2022-09-19T02:11:01Z,3792011855,213,4.8,3792011847,56,Back,3792011853,212,14.2,3792011851,141,37.4,3792804689,178,,3792011849,140,49.4,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216855,50,1,1,3,44,2b3mar72yy8d6uvat1ka6tn3r,1,49,35.1,2022-09-18T18:48:55.438Z,2022-09-19T02:11:00Z,3792011917,212,20.3,3792011913,140,51.5,3792804827,178,,3792011911,56,Right,3792011919,213,4.8,3792011915,141,5.5,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216909,51,1,1,3,46,2b3mar72yy8d6uvat1ka6tn3r,1,49.7,9.9,2022-09-18T18:48:57.095Z,2022-09-19T02:11:00Z,3792012211,56,Right,3792012219,213,5.9,3792012215,141,2.5,3792012213,140,63.3,3792804975,178,,3792012217,212,15.1,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216925,52,1,1,3,50,2b3mar72yy8d6uvat1ka6tn3r,1,57.4,6.1,2022-09-18T18:49:01.461Z,2022-09-19T02:10:58Z,3792012303,212,15.4,3792012297,56,Back,3792012301,141,8.2,3792805033,178,,3792012299,140,42.8,3792012305,213,3.0,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216955,53,1,1,3,52,2b3mar72yy8d6uvat1ka6tn3r,1,43,8.2,2022-09-18T18:49:03.616Z,2022-09-19T02:10:57Z,3792012587,56,Back,3792012597,212,21.1,3792012599,213,1.9,3792012589,140,35.9,3792012591,141,37.3,3792805151,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216959,54,1,1,3,57,2b3mar72yy8d6uvat1ka6tn3r,1,41.3,43.2,2022-09-18T18:49:07.954Z,2022-09-19T02:10:56Z,3792012643,213,1.5,3792012633,56,Back,3792012641,212,16.9,3792805233,178,,3792012635,140,43.0,3792012639,141,67.9,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462216997,55,1,1,4,0,2b3mar72yy8d6uvat1ka6tn3r,1,49,66.7,2022-09-18T18:49:11.115Z,2022-09-19T02:10:54Z,3792012927,213,0.9,3792012923,141,86.3,3792012925,212,16.5,3792805353,178,,3792012919,56,Left,3792012921,140,58.3,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217021,56,1,1,4,7,2b3mar72yy8d6uvat1ka6tn3r,1,52.9,79.9,2022-09-18T18:49:17.735Z,2022-09-19T02:10:52Z,3792805487,178,,3792013053,212,6.5,3792013049,140,54.2,3792013055,213,4.9,3792013047,56,Center,3792013051,141,70.6,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217031,57,1,1,4,9,2b3mar72yy8d6uvat1ka6tn3r,1,50.3,62.1,2022-09-18T18:49:19.982Z,2022-09-19T02:10:52Z,3792013143,141,25.9,3792805559,178,,3792013147,213,4.9,3792013139,56,Center,3792013145,212,25.1,3792013141,140,55.1,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217045,58,1,1,4,11,2b3mar72yy8d6uvat1ka6tn3r,1,55.1,30.3,2022-09-18T18:49:22.200Z,2022-09-19T02:10:51Z,3792013249,56,Center,3792805715,178,,3792013253,141,27.3,3792013257,213,6.1,3792013251,140,64.8,3792013255,212,10.4,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217059,59,1,1,4,13,2b3mar72yy8d6uvat1ka6tn3r,1,57.1,30.8,2022-09-18T18:49:24.160Z,2022-09-19T02:10:51Z,3792013331,141,47.0,3792013333,212,11.8,3792013325,56,Center,3792013329,140,53.1,3792013335,213,1.9,3792805865,178,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217073,60,1,1,4,15,2b3mar72yy8d6uvat1ka6tn3r,1,49.7,46.8,2022-09-18T18:49:25.966Z,2022-09-19T02:10:50Z,3792013439,213,5.1,3792013435,212,12.6,3792013425,56,Center,3792013429,141,29.7,3792806019,178,,3792013427,140,54.4,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217097,61,1,1,4,18,2b3mar72yy8d6uvat1ka6tn3r,1,55.2,37.6,2022-09-18T18:49:29.622Z,2022-09-19T02:10:48Z,3792013603,213,1.6,3792013595,56,Center,3792013601,212,21.8,3792013599,141,69.6,3792013597,140,55.0,3792806161,178,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217141,62,1,1,4,22,2b3mar72yy8d6uvat1ka6tn3r,1,58.3,81.7,2022-09-18T18:49:32.635Z,2022-09-19T02:10:47Z,3792806335,178,,3792013855,141,92.9,3792013859,213,0.4,3792013857,212,17.8,3792013851,56,Left,3792013853,140,73.6,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217153,63,1,1,4,28,2b3mar72yy8d6uvat1ka6tn3r,1,74.2,77.3,2022-09-18T18:49:39.044Z,2022-09-19T02:10:45Z,3792013955,141,65.7,3792013959,213,4.1,3792806435,178,,3792013957,212,9.7,3792013953,140,68.9,3792013951,56,Center,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217159,64,1,1,4,29,2b3mar72yy8d6uvat1ka6tn3r,1,67.2,68.1,2022-09-18T18:49:40.521Z,2022-09-19T02:10:44Z,3792013997,212,9.8,3792013993,140,71.4,3792013999,213,5.2,3792806585,178,,3792013995,141,55.2,3792013991,56,Center,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217185,46,45,1,4,31,121le8unjfzug3iu9pgkqa1c7,0,29.8,47,2022-09-18T18:49:41.714Z,2022-09-19T02:10:43Z,3792014115,56,Back,3792014147,233,65,3792014117,285,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217175,65,3,1,4,31,2b3mar72yy8d6uvat1ka6tn3r,1,70.2,53,2022-09-18T18:49:41.714Z,2022-09-19T02:10:43Z,3792014065,56,Center,3792014137,233,46,3792806839,178,,3792599275,465,,3792014067,286,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217221,66,1,1,4,32,2b3mar72yy8d6uvat1ka6tn3r,1,72.7,56.8,2022-09-18T18:49:42.934Z,2022-09-19T02:10:43Z,3792014279,140,78.5,3792014283,212,11.0,3792807199,178,,3792014277,56,Center,3792014285,213,1.0,3792014281,141,70.2,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217251,67,1,1,4,35,2b3mar72yy8d6uvat1ka6tn3r,1,84,65.6,2022-09-18T18:49:45.635Z,2022-09-19T02:10:42Z,3792014391,141,57.5,3792014389,140,88.8,3792016467,154,,3792014395,213,5.5,3792014393,212,7.5,3792016465,210,16,3792016469,22,,3792807387,178,,779rrkp47akkd5usq53begatx,Neymar,3792014387,56,Center,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217253,68,16,1,4,36,2b3mar72yy8d6uvat1ka6tn3r,1,84.9,54.3,2022-09-18T18:49:47.099Z,2022-09-19T02:10:41Z,3792016523,55,67,3792014415,56,Center,3792809359,178,,3792600065,395,1.7,3792016529,103,9.5,3792016533,230,96.9,3792600067,396,48.3,3792016519,29,,c5ryhn04g9goikd0blmh83aol,L. Messi,3792014411,22,,,3792015251,374,2022-09-18 19:49:46.165,3792016517,76,3792016531,328,3792016527,102,53.9,3792015247,72,3792014413,17,3792016515,121,3792016535,231,52.5,3792015255,375,04:35.533,3792016521,154,,,,,,,,,,,
2462217669,47,1,1,5,32,121le8unjfzug3iu9pgkqa1c7,1,50.1,49.6,2022-09-18T18:50:43.216Z,2022-09-18T23:45:02Z,3792809551,178,,3792017107,140,32.8,3792017113,213,3.4,3792017085,56,Back,3792017115,279,G,3792017109,141,43.1,3792017111,212,18.7,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462217695,48,1,1,5,35,121le8unjfzug3iu9pgkqa1c7,1,36.5,48.6,2022-09-18T18:50:46.207Z,2022-09-19T02:10:40Z,3792017215,213,2.1,3792017211,141,57.5,3792017209,140,33.1,3792017207,56,Back,3792809687,178,,3792017213,212,7.0,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
