id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2490088935,139,1,1,12,11,86c88s72zckr0kdwv0mu7kn3d,1,63.1,81.5,2022-12-10T13:43:01.018Z,2022-12-10T13:43:02Z,3939367511,212,13.3,3939367503,140,71.7,3939367499,56,Center,3939367507,141,67.2,3939367513,213,5.5,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490088941,140,61,1,12,13,86c88s72zckr0kdwv0mu7kn3d,0,71.7,67.2,2022-12-10T13:43:02.681Z,2022-12-10T13:43:03Z,3939367549,56,Center,,,,,,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490088981,107,1,1,12,13,axvm5zg0mk4bp06wpec9vw27e,1,24.6,42.5,2022-12-10T13:43:03.135Z,2022-12-10T13:43:08Z,3939367751,212,14.2,3939367745,141,61.8,3939367737,56,Back,3939367755,213,1.2,3939367741,140,29.7,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490088989,108,49,1,12,18,axvm5zg0mk4bp06wpec9vw27e,1,39.8,50.4,2022-12-10T13:43:08.095Z,2022-12-10T13:43:08Z,,,,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089033,109,1,1,12,21,axvm5zg0mk4bp06wpec9vw27e,1,38.9,51.5,2022-12-10T13:43:10.223Z,2022-12-10T13:43:11Z,3939367953,141,80.9,3939367955,212,24.6,3939367957,213,2.2,3939367949,56,Back,3939367951,140,25.2,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089097,110,1,1,12,25,axvm5zg0mk4bp06wpec9vw27e,1,23.9,84.1,2022-12-10T13:43:14.432Z,2022-12-10T13:43:16Z,3939368223,213,0.4,3939368215,56,Back,3939368219,141,90.2,3939368217,140,33.9,3939368221,212,11.3,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089103,111,1,1,12,27,axvm5zg0mk4bp06wpec9vw27e,1,34.8,91.8,2022-12-10T13:43:16.303Z,2022-12-10T13:43:17Z,3939368257,212,12.4,3939368251,56,Back,3939368255,141,86.3,3939368253,140,23.5,3939368259,213,3.4,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089135,112,1,1,12,28,axvm5zg0mk4bp06wpec9vw27e,1,23.5,86.3,2022-12-10T13:43:17.439Z,2022-12-10T13:43:20Z,3939368493,140,21.1,3939368495,141,73.3,3939368497,212,9.2,3939368491,56,Back,3939368499,213,4.4,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089151,113,1,1,12,31,axvm5zg0mk4bp06wpec9vw27e,1,20.5,68.1,2022-12-10T13:43:20.399Z,2022-12-10T13:43:22Z,3939368575,212,18.9,3939368571,141,42.5,3939368569,140,13.6,3939368565,56,Back,3939368577,213,4.3,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089179,114,1,1,12,32,axvm5zg0mk4bp06wpec9vw27e,1,14.1,42.7,2022-12-10T13:43:22.048Z,2022-12-10T13:43:26Z,3939368755,141,21.5,3939368753,140,23.2,3939368759,213,5.3,3939368757,212,17.3,3939368751,56,Back,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089251,115,1,1,12,36,axvm5zg0mk4bp06wpec9vw27e,1,29.7,23.3,2022-12-10T13:43:26.160Z,2022-12-10T13:43:32Z,3939369173,141,57.0,3939369175,212,23.2,3939369177,213,1.7,3939369167,56,Back,3939369171,140,26.3,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089279,116,1,1,12,42,axvm5zg0mk4bp06wpec9vw27e,1,39.9,68.8,2022-12-10T13:43:32.032Z,2022-12-10T13:43:35Z,3939369327,212,15.4,3939369325,141,53.9,3939369323,140,51.0,3939369329,213,5.6,3939369321,56,Center,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089309,117,1,1,12,46,axvm5zg0mk4bp06wpec9vw27e,1,51.3,53,2022-12-10T13:43:35.631Z,2022-12-10T13:43:37Z,3939369479,212,29.2,3939369481,213,4.9,3939369475,140,56.0,3939369473,56,Right,3939369477,141,10.7,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089341,118,1,1,12,48,axvm5zg0mk4bp06wpec9vw27e,1,58,9.7,2022-12-10T13:43:37.728Z,2022-12-10T13:43:40Z,3939369677,56,Right,3939369681,141,17.6,3939369685,213,0.4,3939369679,140,71.9,3939369683,212,15.6,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089351,119,61,1,12,50,axvm5zg0mk4bp06wpec9vw27e,0,71.9,17.6,2022-12-10T13:43:39.951Z,2022-12-10T13:43:40Z,3939369727,56,Right,,,,,,,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089369,120,5,1,12,53,axvm5zg0mk4bp06wpec9vw27e,0,101.4,15,2022-12-10T13:43:42.320Z,2022-12-10T13:43:43Z,3939369801,346,,3939369861,233,141,3939369799,56,Right,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089371,141,5,1,12,53,86c88s72zckr0kdwv0mu7kn3d,1,-1.4,85,2022-12-10T13:43:42.320Z,2022-12-10T13:44:21Z,3939369831,233,120,3939369809,56,Back,3939369811,346,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089537,142,40,1,13,14,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-12-10T13:44:03.785Z,2022-12-10T13:44:03Z,3939370753,130,8,3939370741,30,"1tvu4rv4o96wqjzk836y9bp3p, dpyv59tmgrenfals4e16d5lre, 2o9qsqvvvl3x6oeacd8iugbv8, uspe8sp6q4a5o6kc9n6rnyp6, dvyjggz5eiinhhozhb17s707p, dq65c3jm6mlu3mzug9b0z3ytw, ezhkluh7xo0zv6t8zf5oab0q2, 4rdywd4n4j0cdzfoifpd35ujt, 4jxsimbrhvzfwfc3krnld59wq, aga4leu1tmnv7kibufwr119be, cuy5d1nzj2yd36g3fydirt562, wibn2uli25nw0w4ddbohhnje, aezrukbmz28x3b11eq9c5m0ru, 4p2fapncvvibg0l9ungou0tbe, ehxz768zrgon8drwzlso5k0t0, ccz23lbc4iuxsq4tcplzv37ys, 4tsbzybsipqmnahwgm19uyivo, dxojafbkfxjskl0ek4nucrnpx",3939370761,194,dpyv59tmgrenfals4e16d5lre,3939370745,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",3939370749,59,"1, 22, 21, 15, 5, 4, 7, 8, 6, 10, 19, 9, 11, 13, 14, 17, 25, 30",3939370757,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089553,143,1,1,13,15,86c88s72zckr0kdwv0mu7kn3d,1,5,63,2022-12-10T13:44:04.634Z,2022-12-10T13:44:05Z,3939370841,140,26.3,3939370837,124,,3939370847,213,0.4,3939370839,56,Back,3939370851,237,,3939370845,212,24.7,3939370843,141,78.4,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089563,144,1,1,13,16,86c88s72zckr0kdwv0mu7kn3d,1,26.3,78.4,2022-12-10T13:44:05.786Z,2022-12-10T13:44:08Z,3939370899,56,Back,3939370901,140,49.5,3939370907,213,0.2,3939370905,212,25.1,3939370903,141,87.2,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089583,145,1,1,13,18,86c88s72zckr0kdwv0mu7kn3d,1,49.5,87.2,2022-12-10T13:44:07.881Z,2022-12-10T13:44:10Z,3939371047,212,14.9,3939371041,56,Left,3939371045,141,96.3,3939371043,140,62.4,3939371049,213,0.4,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089601,146,1,1,13,21,86c88s72zckr0kdwv0mu7kn3d,1,62.4,96.3,2022-12-10T13:44:10.505Z,2022-12-10T13:44:12Z,3939371151,56,Left,3939371157,212,12.0,3939371159,213,5.0,3939371153,140,66.0,3939371155,141,79.6,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089641,147,1,1,13,23,86c88s72zckr0kdwv0mu7kn3d,1,66,79.6,2022-12-10T13:44:12.298Z,2022-12-10T13:44:17Z,3939371369,213,5.5,3939371363,140,76.2,3939371365,141,63.0,3939371361,56,Center,3939371367,212,15.6,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089643,148,4,1,13,28,86c88s72zckr0kdwv0mu7kn3d,1,72,66.6,2022-12-10T13:44:17.449Z,2022-12-10T13:44:20Z,3939371381,286,,3939371373,13,,3939371375,56,Center,3939371379,265,,3939371377,152,,3939371501,233,121,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490089661,121,4,1,13,28,axvm5zg0mk4bp06wpec9vw27e,0,28,33.4,2022-12-10T13:44:17.450Z,2022-12-10T13:44:27Z,3939371517,233,148,3939371481,56,Back,3939371487,285,,3939371479,13,,3939371485,265,,3939371483,152,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090005,149,15,1,14,17,86c88s72zckr0kdwv0mu7kn3d,1,74.5,66.7,2022-12-10T13:45:06.474Z,2022-12-10T13:45:13Z,3939373757,146,98.4,3939373749,76,,3939373775,233,123,3939373461,20,,3939373753,103,16.5,3939373755,458,,3939373759,147,51.3,3939373403,56,Center,aga4leu1tmnv7kibufwr119be,R. Corboz,3939373399,26,3939373401,18,,,3939373751,102,53.0,,,,,,,,,,,,,,,,,,,,,,
2490090073,123,10,1,14,17,axvm5zg0mk4bp06wpec9vw27e,1,1.7,49.1,2022-12-10T13:45:06.574Z,2022-12-10T13:45:14Z,3939373767,180,,3939373779,233,149,3939373765,177,,3939373771,56,Back,3939373769,182,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090069,122,52,1,14,19,axvm5zg0mk4bp06wpec9vw27e,1,1.7,49.1,2022-12-10T13:45:08.457Z,2022-12-10T13:45:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090165,124,1,1,14,25,axvm5zg0mk4bp06wpec9vw27e,1,1.7,49.1,2022-12-10T13:45:14.720Z,2022-12-10T13:45:21Z,3939374205,141,68.5,3939374203,140,15.4,3939374209,213,0.7,3939374207,212,19.5,3939374199,123,,3939374201,56,Back,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090173,125,1,1,14,31,axvm5zg0mk4bp06wpec9vw27e,1,19.3,70.8,2022-12-10T13:45:21.168Z,2022-12-10T13:45:22Z,3939374247,141,51.2,3939374243,56,Back,3939374251,213,4.1,3939374245,140,10.1,3939374249,212,16.5,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090209,126,1,1,14,32,axvm5zg0mk4bp06wpec9vw27e,1,10.1,51.2,2022-12-10T13:45:22.015Z,2022-12-10T13:45:28Z,3939374449,212,12.7,3939374445,140,12.6,3939374451,213,1.4,3939374443,56,Back,3939374447,141,69.4,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090237,127,1,1,14,39,axvm5zg0mk4bp06wpec9vw27e,0,20.7,89.6,2022-12-10T13:45:28.449Z,2022-12-10T13:45:32Z,3939374621,213,6.0,3939374611,155,,3939374619,212,63.0,3939374613,56,Center,3939374615,140,78.3,3939374623,1,,3939374617,141,63.9,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090241,150,8,1,14,43,86c88s72zckr0kdwv0mu7kn3d,1,26.8,39.5,2022-12-10T13:45:32.346Z,2022-12-10T13:45:32Z,3939374645,56,Back,,,,,,,,,,,,,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090253,151,49,1,14,44,86c88s72zckr0kdwv0mu7kn3d,1,6.4,52.8,2022-12-10T13:45:33.898Z,2022-12-10T13:45:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090321,152,1,1,14,47,86c88s72zckr0kdwv0mu7kn3d,1,12,58.5,2022-12-10T13:45:36.282Z,2022-12-10T13:45:42Z,3939375079,213,4.8,3939375075,141,32.5,3939375073,140,14.3,3939375071,56,Back,3939375077,212,17.8,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090341,153,1,1,14,52,86c88s72zckr0kdwv0mu7kn3d,0,20.6,23.1,2022-12-10T13:45:42.186Z,2022-12-10T13:45:44Z,3939375161,56,Back,3939375167,212,30.9,3939375169,213,0.4,3939375159,155,,3939375163,140,47.9,3939375165,141,40.1,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090367,128,1,1,14,55,axvm5zg0mk4bp06wpec9vw27e,1,56.4,58.7,2022-12-10T13:45:44.832Z,2022-12-10T13:45:47Z,3939375293,56,Center,3939375295,140,66.2,3939375299,212,15.1,3939375297,141,42.5,3939375301,213,5.5,3939375291,3,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090373,129,49,1,14,58,axvm5zg0mk4bp06wpec9vw27e,1,65.7,42.2,2022-12-10T13:45:47.471Z,2022-12-10T13:45:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090425,130,1,1,14,59,axvm5zg0mk4bp06wpec9vw27e,1,65.7,42.2,2022-12-10T13:45:48.512Z,2022-12-10T13:45:52Z,3939375609,140,77.8,3939375611,141,8.0,3939375605,155,,3939375607,56,Right,3939375613,212,26.5,3939375615,213,5.2,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090457,131,1,1,15,3,axvm5zg0mk4bp06wpec9vw27e,1,74.8,4.9,2022-12-10T13:45:52.207Z,2022-12-10T13:45:53Z,3939375789,141,8.0,3939375785,56,Right,3939375791,212,9.1,3939375793,213,2.9,3939375787,140,66.4,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090509,132,1,1,15,4,axvm5zg0mk4bp06wpec9vw27e,1,66.4,8,2022-12-10T13:45:53.695Z,2022-12-10T13:45:55Z,3939376021,140,77.8,3939376019,56,Center,3939376023,141,27.4,3939376025,212,17.8,3939376027,213,0.8,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090513,133,61,1,15,6,axvm5zg0mk4bp06wpec9vw27e,0,77.8,27.4,2022-12-10T13:45:55.600Z,2022-12-10T13:45:55Z,3939376043,56,Center,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090539,154,1,1,15,6,86c88s72zckr0kdwv0mu7kn3d,1,18.2,76.1,2022-12-10T13:45:55.930Z,2022-12-10T13:45:58Z,3939376155,213,6.1,3939376153,212,13.2,3939376147,56,Back,3939376149,140,30.5,3939376157,1,,3939376145,157,,3939376151,141,72.0,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090545,155,49,1,15,9,86c88s72zckr0kdwv0mu7kn3d,1,29.5,69.9,2022-12-10T13:45:58.347Z,2022-12-10T13:45:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090557,156,1,1,15,9,86c88s72zckr0kdwv0mu7kn3d,1,29.5,69.9,2022-12-10T13:45:58.570Z,2022-12-10T13:46:01Z,3939376249,213,3.4,3939376245,141,66.1,3939376243,140,21.6,3939376241,56,Back,3939376247,212,8.7,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090569,157,1,1,15,12,86c88s72zckr0kdwv0mu7kn3d,0,19.3,66.3,2022-12-10T13:46:01.386Z,2022-12-10T13:46:02Z,3939376303,213,0.4,3939376299,141,80.2,3939376301,212,25.6,3939376295,56,Back,3939376293,155,,3939376297,140,42.0,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090585,134,1,1,15,13,axvm5zg0mk4bp06wpec9vw27e,1,58,23.7,2022-12-10T13:46:02.367Z,2022-12-10T13:46:04Z,3939376385,141,29.4,3939376383,140,68.3,3939376389,213,0.3,3939376379,3,,3939376387,212,11.5,3939376381,56,Center,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090623,135,1,1,15,15,axvm5zg0mk4bp06wpec9vw27e,1,68.3,29.4,2022-12-10T13:46:04.545Z,2022-12-10T13:46:07Z,3939376551,140,76.8,3939376557,213,0.0,3939376549,56,Center,3939376547,155,,3939376555,212,8.9,3939376553,141,29.5,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090625,136,49,1,15,17,axvm5zg0mk4bp06wpec9vw27e,1,76.8,29.5,2022-12-10T13:46:07.072Z,2022-12-10T13:46:07Z,,,,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090689,137,1,1,15,17,axvm5zg0mk4bp06wpec9vw27e,1,76.8,29.5,2022-12-10T13:46:07.151Z,2022-12-10T13:46:17Z,3939376945,56,Center,3939376951,212,7.7,3939376949,141,26.1,3939376947,140,69.8,3939376953,213,3.4,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090693,138,4,1,15,22,axvm5zg0mk4bp06wpec9vw27e,1,69.9,26.1,2022-12-10T13:46:11.392Z,2022-12-10T13:46:18Z,3939376975,265,,3939376973,152,,3939376977,286,,3939377007,233,158,3939376971,56,Center,3939376969,13,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090655,158,4,1,15,22,86c88s72zckr0kdwv0mu7kn3d,0,30.1,73.9,2022-12-10T13:46:11.393Z,2022-12-10T13:46:43Z,3939376759,152,,3939376763,285,,3939376755,13,,3939377035,233,138,3939376761,265,,3939376757,56,Back,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090921,139,1,1,15,59,axvm5zg0mk4bp06wpec9vw27e,0,67.2,21.9,2022-12-10T13:46:48.352Z,2022-12-10T13:46:51Z,3939378207,5,,3939378215,140,98.9,3939378213,56,Center,3939378223,1,,3939378217,141,51.5,3939378221,213,0.5,3939378211,152,,3939378209,155,,792nmu21pzzd6eak34jk1qlwq,M. Roth,3939378219,212,,,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090935,159,52,1,16,2,86c88s72zckr0kdwv0mu7kn3d,1,2.6,46.6,2022-12-10T13:46:51.626Z,2022-12-10T13:46:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490090989,160,1,1,16,4,86c88s72zckr0kdwv0mu7kn3d,1,7.4,43.4,2022-12-10T13:46:54.027Z,2022-12-10T13:46:57Z,3939378585,123,,3939378591,141,21.6,3939378589,140,15.5,3939378587,56,Back,3939378593,212,17.1,3939378595,213,5.2,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091011,161,1,1,16,8,86c88s72zckr0kdwv0mu7kn3d,1,20.3,24,2022-12-10T13:46:57.385Z,2022-12-10T13:47:18Z,3939378701,212,17.0,3939378697,140,32.6,3939378703,213,5.6,3939378699,141,7.7,3939378695,56,Back,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091017,162,1,1,16,9,86c88s72zckr0kdwv0mu7kn3d,1,32.6,7.7,2022-12-10T13:46:59.130Z,2022-12-10T13:47:15Z,3939378737,212,11.2,3939378733,140,30.9,3939378735,141,23.9,3939378739,213,1.7,3939378731,56,Back,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091059,163,1,1,16,10,86c88s72zckr0kdwv0mu7kn3d,1,30.9,23.9,2022-12-10T13:46:59.946Z,2022-12-10T13:47:16Z,3939378975,213,5.7,3939378971,212,20.6,3939378959,56,Back,3939378969,141,7.4,3939378965,140,47.3,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091067,164,1,1,16,17,86c88s72zckr0kdwv0mu7kn3d,0,86,11.4,2022-12-10T13:47:06.682Z,2022-12-10T13:47:08Z,3939379001,56,Center,3939378999,155,,3939378997,2,,3939379011,213,1.5,3939379009,212,26.2,3939379005,141,49.9,3939379003,140,86.6,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091073,140,49,1,16,20,axvm5zg0mk4bp06wpec9vw27e,1,6.9,59.1,2022-12-10T13:47:09.215Z,2022-12-10T13:47:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091107,141,12,1,16,20,axvm5zg0mk4bp06wpec9vw27e,1,6.9,59.1,2022-12-10T13:47:10.063Z,2022-12-10T13:47:12Z,3939379243,167,,3939379197,56,Back,3939379209,213,2.0,3939379201,141,87.8,3939379199,140,0.0,3939379205,212,21.2,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091109,142,6,1,16,22,axvm5zg0mk4bp06wpec9vw27e,0,0,85.8,2022-12-10T13:47:11.387Z,2022-12-10T13:47:33Z,3939379221,73,,3939379219,56,Back,3939380165,233,166,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091231,166,6,1,16,22,86c88s72zckr0kdwv0mu7kn3d,1,100,14.2,2022-12-10T13:47:11.387Z,2022-12-10T13:47:58Z,3939379831,56,Right,3939380153,233,142,3939379833,75,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091115,165,43,1,16,22,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-12-10T13:47:12.059Z,2022-12-10T13:47:22Z,3939379245,56,Right,3939379247,346,0,3939379741,144,5,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490091359,167,1,1,16,50,86c88s72zckr0kdwv0mu7kn3d,1,99.5,0.5,2022-12-10T13:47:40.058Z,2022-12-10T13:47:54Z,3939380489,141,30.3,3939380491,212,21.5,3939380483,6,,3939380485,56,Center,3939380493,213,1.9,3939380487,140,92.6,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
