id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/14/value,qualifier/12/value
2478396043,384,1,2,45,23,bdfjkux9o0vtsdig5zsbhtysq,0,74.9,6.8,2022-10-28T20:01:25.498Z,2022-10-28T20:05:25Z,3877943769,212,11.2,3877943771,213,2.0,3877943767,141,21.5,3877943763,56,Center,3877943765,140,70.0,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478395821,402,49,2,45,29,2w4xxgpg4t4h5b3yl74egastz,1,34.5,73.2,2022-10-28T20:01:31.362Z,2022-10-28T20:01:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478395927,403,43,2,45,29,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-10-28T20:01:31.586Z,2022-10-28T20:01:48Z,3877943119,140,32.7,3877943173,144,1,3877943127,213,4.8,3877943117,56,Right,3877943123,141,94.1,3877943125,212,14.3,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478395929,404,43,2,45,44,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-10-28T20:01:46.467Z,2022-10-28T20:02:11Z,3877943139,286,0,3877944121,144,4,3877943131,13,0,3877943137,265,0,3877943133,56,Center,3877943135,152,0,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396051,385,43,2,45,59,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-10-28T20:02:00.923Z,2022-10-28T20:02:11Z,3877943805,56,Right,3877943803,13,0,3877944115,144,4,3877943807,152,0,3877943809,265,0,3877943813,286,0,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396127,386,68,2,46,11,bdfjkux9o0vtsdig5zsbhtysq,0,0,0,2022-10-28T20:02:13.034Z,2022-10-28T20:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396129,405,68,2,46,11,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-10-28T20:02:13.378Z,2022-10-28T20:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396173,406,1,2,46,14,2w4xxgpg4t4h5b3yl74egastz,1,41.8,96,2022-10-28T20:02:16.050Z,2022-10-28T20:03:57Z,3877944467,212,40.7,3877944465,141,72.9,3877944463,140,77.6,3877944459,155,,3877944469,213,5.9,3877944471,1,,3877944461,56,Center,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396181,407,61,2,46,17,2w4xxgpg4t4h5b3yl74egastz,1,77.6,72.9,2022-10-28T20:02:19.468Z,2022-10-28T20:03:57Z,3877944497,56,Center,,,,,,,,,,,,,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396187,387,49,2,46,18,bdfjkux9o0vtsdig5zsbhtysq,1,31.1,23.7,2022-10-28T20:02:20.458Z,2022-10-28T20:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396201,388,1,2,46,18,bdfjkux9o0vtsdig5zsbhtysq,1,31.1,23.7,2022-10-28T20:02:20.666Z,2022-10-28T20:02:22Z,3877944599,56,Back,3877944605,212,9.2,3877944601,140,23.0,3877944603,141,28.9,3877944607,213,2.7,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396225,389,1,2,46,20,bdfjkux9o0vtsdig5zsbhtysq,1,23,28.9,2022-10-28T20:02:22.026Z,2022-10-28T20:02:25Z,3877944731,212,31.1,3877944729,141,73.8,3877944725,56,Back,3877944733,213,1.4,3877944727,140,28.5,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396229,390,1,2,46,23,bdfjkux9o0vtsdig5zsbhtysq,0,30.1,75.4,2022-10-28T20:02:25.098Z,2022-10-28T20:02:25Z,3877944753,141,76.9,3877944751,140,34.1,3877944755,212,4.3,3877944749,56,Back,3877944757,213,0.2,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396247,391,1,2,46,25,bdfjkux9o0vtsdig5zsbhtysq,0,30.5,80.3,2022-10-28T20:02:27.449Z,2022-10-28T20:02:28Z,3877944831,212,1.6,3877944833,213,0,3877944825,56,Back,3877944829,141,80.3,3877944827,140,32.0,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396263,408,8,2,46,27,2w4xxgpg4t4h5b3yl74egastz,1,63.2,26.5,2022-10-28T20:02:29.699Z,2022-10-28T20:03:56Z,3877944909,56,Center,,,,,,,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396269,409,1,2,46,28,2w4xxgpg4t4h5b3yl74egastz,0,62.6,27.6,2022-10-28T20:02:30.338Z,2022-10-28T20:03:56Z,3877944949,140,63.5,3877944955,213,5.6,3877944951,141,26.5,3877944947,56,Center,3877944953,212,1.2,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396299,392,49,2,46,35,bdfjkux9o0vtsdig5zsbhtysq,1,8.4,83.9,2022-10-28T20:02:37.164Z,2022-10-28T20:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396317,393,1,2,46,35,bdfjkux9o0vtsdig5zsbhtysq,0,8.4,83.9,2022-10-28T20:02:37.402Z,2022-10-28T20:05:18Z,3877945277,140,20.3,3877945283,213,6.2,3877945279,141,82.4,3877945281,212,12.5,3877945275,56,Back,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396307,410,50,2,46,37,2w4xxgpg4t4h5b3yl74egastz,1,74.2,17.6,2022-10-28T20:02:39.730Z,2022-10-28T20:03:56Z,3877945221,56,Right,3877945699,286,,3877945695,233,394,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396319,394,7,2,46,37,bdfjkux9o0vtsdig5zsbhtysq,0,25.8,82.4,2022-10-28T20:02:39.731Z,2022-10-28T20:02:54Z,3877945657,233,410,3877945661,285,,3877945287,56,Back,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396335,411,1,2,46,40,2w4xxgpg4t4h5b3yl74egastz,1,68.7,17.7,2022-10-28T20:02:41.938Z,2022-10-28T20:03:56Z,3877945397,212,26.0,3877945389,56,Right,3877945395,141,10.6,3877945393,140,93.0,3877945401,213,6.1,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396339,412,1,2,46,41,2w4xxgpg4t4h5b3yl74egastz,0,93.4,10.6,2022-10-28T20:02:43.203Z,2022-10-28T20:05:15Z,3877945417,140,97.4,3877945415,56,Center,3877945413,155,,3877945423,213,1.3,3877945419,141,36.3,3877945421,212,18.0,3877945411,2,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396347,395,49,2,46,44,bdfjkux9o0vtsdig5zsbhtysq,1,10.6,62.4,2022-10-28T20:02:45.914Z,2022-10-28T20:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396367,396,1,2,46,44,bdfjkux9o0vtsdig5zsbhtysq,1,10.6,62.4,2022-10-28T20:02:45.922Z,2022-10-28T20:02:51Z,3877945597,213,0.5,3877945589,56,Back,3877945593,141,83.5,3877945591,140,36.4,3877945595,212,30.7,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396385,397,1,2,46,49,bdfjkux9o0vtsdig5zsbhtysq,1,53.1,91.7,2022-10-28T20:02:51.481Z,2022-10-28T20:02:54Z,3877945713,213,6.3,3877945709,141,91.2,3877945711,212,15.8,3877945707,140,68.1,3877945705,56,Left,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396389,398,3,2,46,52,bdfjkux9o0vtsdig5zsbhtysq,0,76.1,92.1,2022-10-28T20:02:54.842Z,2022-10-28T20:03:00Z,3877945939,285,,3877945733,56,Back,3877945941,233,413,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396413,413,7,2,46,52,2w4xxgpg4t4h5b3yl74egastz,0,23.9,7.9,2022-10-28T20:02:54.843Z,2022-10-28T20:03:55Z,3877945879,56,Back,3877945931,233,398,3877948525,285,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396439,414,49,2,46,58,2w4xxgpg4t4h5b3yl74egastz,1,44.8,8.8,2022-10-28T20:03:00.820Z,2022-10-28T20:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396463,415,1,2,46,59,2w4xxgpg4t4h5b3yl74egastz,1,43.9,8.5,2022-10-28T20:03:01.443Z,2022-10-28T20:03:55Z,3877946133,141,6.5,3877946135,212,22.5,3877946137,213,6.2,3877946131,140,65.3,3877946129,56,Right,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396495,416,1,2,47,1,2w4xxgpg4t4h5b3yl74egastz,0,65.9,6.5,2022-10-28T20:03:03.138Z,2022-10-28T20:03:55Z,3877946309,140,60.9,3877946313,212,15.7,3877946311,141,28.2,3877946307,56,Center,3877946315,213,1.9,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396497,400,49,2,47,4,bdfjkux9o0vtsdig5zsbhtysq,1,43.5,77.5,2022-10-28T20:03:06.258Z,2022-10-28T20:05:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396491,399,1,2,47,5,bdfjkux9o0vtsdig5zsbhtysq,1,45.6,76.9,2022-10-28T20:03:07.210Z,2022-10-28T20:05:12Z,3877946289,212,19.6,3877946287,141,69.5,3877946285,140,27.6,3877946291,213,3.4,3877946283,56,Back,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396515,401,1,2,47,6,bdfjkux9o0vtsdig5zsbhtysq,1,39,68.1,2022-10-28T20:03:08.170Z,2022-10-28T20:05:10Z,3877946415,213,3.4,3877946407,56,Back,3877946409,140,23.2,3877946413,212,17.1,3877946411,141,62.0,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396549,402,1,2,47,9,bdfjkux9o0vtsdig5zsbhtysq,1,22.5,67.2,2022-10-28T20:03:10.969Z,2022-10-28T20:05:13Z,3877946635,213,3.8,3877946633,212,18.5,3877946627,56,Back,3877946631,141,50.0,3877946629,140,8.8,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396575,403,1,2,47,12,bdfjkux9o0vtsdig5zsbhtysq,0,8.8,49.1,2022-10-28T20:03:14.186Z,2022-10-28T20:03:16Z,3877946739,56,Back,3877946745,212,42.7,3877946741,140,49.1,3877946737,157,,3877946743,141,57.0,3877946747,213,0.1,3877946749,1,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396583,417,1,2,47,14,2w4xxgpg4t4h5b3yl74egastz,1,53.6,48.8,2022-10-28T20:03:16.468Z,2022-10-28T20:03:54Z,3877946811,140,67.5,3877946809,56,Center,3877946813,141,48.2,3877946807,3,,3877946815,212,14.6,3877946817,213,6.3,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396591,418,49,2,47,16,2w4xxgpg4t4h5b3yl74egastz,1,67.6,48.5,2022-10-28T20:03:18.260Z,2022-10-28T20:03:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396601,419,1,2,47,16,2w4xxgpg4t4h5b3yl74egastz,1,67.6,48.5,2022-10-28T20:03:18.306Z,2022-10-28T20:03:54Z,3877946915,213,2.1,3877946899,56,Center,3877946911,212,15.5,3877946907,141,68.1,3877946903,140,60.0,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396639,420,1,2,47,17,2w4xxgpg4t4h5b3yl74egastz,1,60.4,67.8,2022-10-28T20:03:19.794Z,2022-10-28T20:03:54Z,3877947075,140,69.1,3877947073,56,Left,3877947077,141,92.9,3877947081,213,1.1,3877947079,212,19.4,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396677,421,1,2,47,22,2w4xxgpg4t4h5b3yl74egastz,0,68.9,93.4,2022-10-28T20:03:23.922Z,2022-10-28T20:03:53Z,3877947283,212,34.9,3877947281,141,80.6,3877947279,140,100.0,3877947285,213,6.0,3877947277,56,Left,3877947287,1,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396709,404,56,2,47,27,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-10-28T20:03:29.858Z,2022-10-28T20:03:37Z,3877947443,56,Back,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396729,405,5,2,47,28,bdfjkux9o0vtsdig5zsbhtysq,1,-0.8,19.6,2022-10-28T20:03:29.874Z,2022-10-28T20:03:46Z,3877947521,56,Back,3877947523,346,,3877948149,233,422,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396707,422,5,2,47,28,2w4xxgpg4t4h5b3yl74egastz,0,100.8,80.4,2022-10-28T20:03:29.874Z,2022-10-28T20:09:26Z,3877948123,346,,3877948159,233,405,3877947437,56,Left,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396955,406,1,2,47,57,bdfjkux9o0vtsdig5zsbhtysq,0,4.6,50,2022-10-28T20:03:59.034Z,2022-10-28T20:04:00Z,3877948719,74,,3877948705,124,,3877948711,141,21.6,3877948707,56,Back,3877948717,1,,3877948713,212,34.0,3877948709,140,31.3,3877948715,213,5.7,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478396983,423,1,2,47,58,2w4xxgpg4t4h5b3yl74egastz,1,61.6,70.9,2022-10-28T20:04:00.563Z,2022-10-28T20:04:03Z,3877948847,213,5.8,3877948843,141,62.6,3877948841,140,72.0,3877948837,3,,3877948845,212,12.3,3877948839,56,Center,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397003,424,1,2,48,1,2w4xxgpg4t4h5b3yl74egastz,1,74.8,63.9,2022-10-28T20:04:03.042Z,2022-10-28T20:04:05Z,3877948957,213,2.9,3877948955,212,8.7,3877948949,56,Center,3877948953,141,66.6,3877948951,140,66.7,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397015,425,49,2,48,3,2w4xxgpg4t4h5b3yl74egastz,1,66.7,66,2022-10-28T20:04:04.915Z,2022-10-28T20:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397009,407,43,2,48,3,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-10-28T20:04:04.971Z,2022-10-28T20:04:55Z,3877948981,56,Back,3877948983,285,0,3877951455,144,74,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397021,426,1,2,48,3,2w4xxgpg4t4h5b3yl74egastz,0,66.7,66,2022-10-28T20:04:05.076Z,2022-10-28T20:04:53Z,3877949027,140,78.9,3877949021,155,,3877949031,141,39.7,3877949023,56,Center,3877949033,212,22.0,3877949035,213,5.3,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397045,408,49,2,48,6,bdfjkux9o0vtsdig5zsbhtysq,1,19.3,70.6,2022-10-28T20:04:08.011Z,2022-10-28T20:04:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397069,409,1,2,48,6,bdfjkux9o0vtsdig5zsbhtysq,0,19.3,70.6,2022-10-28T20:04:08.316Z,2022-10-28T20:04:10Z,3877949301,213,6.1,3877949291,157,,3877949299,212,35.3,3877949303,1,,3877949295,140,52.5,3877949293,56,Center,3877949297,141,62.6,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397083,427,49,2,48,10,2w4xxgpg4t4h5b3yl74egastz,1,46.9,31.2,2022-10-28T20:04:11.939Z,2022-10-28T20:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397089,428,1,2,48,10,2w4xxgpg4t4h5b3yl74egastz,1,46.9,31.2,2022-10-28T20:04:11.971Z,2022-10-28T20:04:12Z,3877949435,56,Back,3877949443,213,2.7,3877949437,140,38.2,3877949441,212,10.1,3877949439,141,37.7,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397109,429,1,2,48,10,2w4xxgpg4t4h5b3yl74egastz,1,38.2,37.7,2022-10-28T20:04:12.514Z,2022-10-28T20:04:14Z,3877949527,140,53.4,3877949525,56,Center,3877949535,213,0.1,3877949529,141,39.4,3877949531,212,16.0,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397131,430,1,2,48,12,2w4xxgpg4t4h5b3yl74egastz,1,46.8,44,2022-10-28T20:04:14.163Z,2022-10-28T20:04:17Z,3877949717,213,2.2,3877949711,140,37.2,3877949709,56,Back,3877949713,141,66.0,3877949715,212,18.0,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397187,431,1,2,48,15,2w4xxgpg4t4h5b3yl74egastz,1,37.2,66.7,2022-10-28T20:04:17.122Z,2022-10-28T20:04:23Z,3877949989,141,93.6,3877949987,140,58.4,3877949985,56,Left,3877949993,213,0.7,3877949991,212,28.8,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397209,432,1,2,48,21,2w4xxgpg4t4h5b3yl74egastz,1,53.4,95.1,2022-10-28T20:04:23.155Z,2022-10-28T20:04:26Z,3877950159,212,17.0,3877950161,213,4.0,3877950157,141,77.0,3877950153,56,Back,3877950155,140,42.3,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397243,433,1,2,48,24,2w4xxgpg4t4h5b3yl74egastz,1,42.5,67,2022-10-28T20:04:26.243Z,2022-10-28T20:04:30Z,3877950305,212,21.2,3877950301,140,30.3,3877950303,141,42.1,3877950299,56,Back,3877950307,213,4.1,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397261,434,1,2,48,28,2w4xxgpg4t4h5b3yl74egastz,1,30.1,42.1,2022-10-28T20:04:29.890Z,2022-10-28T20:04:32Z,3877950385,212,18.5,3877950383,141,69.3,3877950379,56,Back,3877950381,140,30.9,3877950387,213,1.5,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397269,435,1,2,48,30,2w4xxgpg4t4h5b3yl74egastz,1,34.5,74.5,2022-10-28T20:04:32.690Z,2022-10-28T20:04:33Z,3877950435,56,Center,3877950439,141,68.8,3877950443,213,6.1,3877950441,212,21.4,3877950437,140,54.5,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397277,436,1,2,48,31,2w4xxgpg4t4h5b3yl74egastz,0,54.7,68.8,2022-10-28T20:04:33.506Z,2022-10-28T20:04:34Z,3877950487,213,0.5,3877950485,212,23.6,3877950483,141,84.8,3877950481,140,74.6,3877950479,56,Left,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397305,410,49,2,48,36,bdfjkux9o0vtsdig5zsbhtysq,1,26,4.9,2022-10-28T20:04:38.010Z,2022-10-28T20:04:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397313,411,1,2,48,36,bdfjkux9o0vtsdig5zsbhtysq,0,26,4.9,2022-10-28T20:04:38.458Z,2022-10-28T20:04:39Z,3877950675,157,,3877950687,1,,3877950679,140,36.5,3877950681,141,0.0,3877950683,212,12.0,3877950677,56,Back,3877950685,213,5.9,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397315,412,5,2,48,37,bdfjkux9o0vtsdig5zsbhtysq,0,41.5,-1.6,2022-10-28T20:04:38.900Z,2022-10-28T20:04:42Z,3877950689,56,Back,3877950691,347,,3877950819,233,437,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397333,437,5,2,48,37,2w4xxgpg4t4h5b3yl74egastz,1,58.5,101.6,2022-10-28T20:04:38.900Z,2022-10-28T20:09:27Z,3877950763,347,,3877950761,56,Left,3877950787,233,412,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397465,438,1,2,48,50,2w4xxgpg4t4h5b3yl74egastz,1,59.8,100,2022-10-28T20:04:52.451Z,2022-10-28T20:04:54Z,3877951423,140,54.5,3877951425,141,73.8,3877951427,212,19.3,3877951421,56,Center,3877951419,107,,3877951429,213,4.4,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397489,439,1,2,48,52,2w4xxgpg4t4h5b3yl74egastz,1,54.1,73.3,2022-10-28T20:04:54.595Z,2022-10-28T20:04:57Z,3877951545,140,41.8,3877951543,56,Back,3877951547,141,87.2,3877951551,213,2.5,3877951549,212,16.0,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397491,440,1,2,48,55,2w4xxgpg4t4h5b3yl74egastz,0,41.8,87.2,2022-10-28T20:04:57.235Z,2022-10-28T20:04:58Z,3877951561,140,77.1,3877951569,1,,3877951559,56,Center,3877951563,141,65.8,3877951565,212,39.8,3877951557,157,,3877951567,213,5.9,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397527,413,49,2,49,0,bdfjkux9o0vtsdig5zsbhtysq,1,28.3,20.7,2022-10-28T20:05:02.089Z,2022-10-28T20:05:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397531,414,1,2,49,0,bdfjkux9o0vtsdig5zsbhtysq,1,28.3,20.7,2022-10-28T20:05:02.251Z,2022-10-28T20:05:03Z,3877951775,212,14.8,3877951771,140,16.2,3877951769,56,Back,3877951773,141,9.4,3877951777,213,3.7,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478397561,415,1,2,49,1,bdfjkux9o0vtsdig5zsbhtysq,1,16.3,9.4,2022-10-28T20:05:03.836Z,2022-10-28T20:05:08Z,3877952021,212,32.7,3877952019,141,26.5,3877952025,1,,3877952015,56,Back,3877952013,157,,3877952023,213,0.4,3877952017,140,45.4,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
